species_tax_id,superkingdom,phylum,class,order,family,genus,species,motility,metabolism,cell_shape,substrate,pathways
150055,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,lutetiensis,yes,facultative anaerobic,NA,"lactose, maltose, raffinose, starch, sucrose","alpha_galactosidase, esculin_aesculin_hydrolysis, acetoin"
28037,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mitis,yes,facultative anaerobic,NA,"fructose, galactose, glucose, lactose, mannose, N_acetylglucosamine, sucrose",NA
1309,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,mutans,NA,facultative anaerobic,NA,"cellobiose, galactose, glucose, lactose, maltose, mannitol, mannose, N_acetylglucosamine, raffinose, salicin, sorbitol, sucrose, trehalose","alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis"
45634,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oligofermentans,yes,facultative anaerobic,NA,"glucose, maltose, mannose, sucrose",NA
1303,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,oralis,yes,facultative anaerobic,NA,"fructose, galactose, glucose, lactose, maltose, melibiose, N_acetylglucosamine, raffinose, sucrose","acid_phosphatase, alkaline_phosphatase"
82806,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,ovis,yes,facultative anaerobic,NA,"glucose, glycogen, lactose, maltose, mannitol, raffinose, sorbitol, sucrose, trehalose","acid_phosphatase, esculin_aesculin_hydrolysis"
1318,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parasanguinis,yes,facultative anaerobic,NA,"cellobiose, fructose, galactose, glucose, lactose, maltose, melibiose, N_acetylglucosamine, raffinose, salicin, sucrose, trehalose","alkaline_phosphatase, alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis"
1348,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,parauberis,yes,obligate anaerobic,NA,"cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, N_acetylglucosamine, raffinose, ribose, salicin, sorbitol, starch, sucrose, trehalose","alkaline_phosphatase, alpha_galactosidase, esculin_aesculin_hydrolysis"
197614,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pasteurianus,yes,facultative anaerobic,NA,"lactose, maltose, melibiose, methyl_beta_D_glucoside, raffinose, sucrose, trehalose","alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis, acetoin"
68891,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,peroris,yes,facultative anaerobic,NA,"lactose, maltose, sucrose",alkaline_phosphatase
1313,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pneumoniae,NA,facultative anaerobic,coccus,"arabinose, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, N_acetylglucosamine, raffinose, salicin, sucrose, trehalose, xylose","alpha_galactosidase, beta_galactosidase"
257758,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pseudopneumoniae,yes,facultative anaerobic,coccus,"glucosamine, glucose",esculin_aesculin_hydrolysis
1314,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,pyogenes,yes,facultative anaerobic,coccus,"fructose, galactose, glucose, lactose, maltose, methyl_beta_D_glucoside, N_acetylglucosamine, salicin, sucrose, trehalose",alkaline_phosphatase
1341,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,ratti,yes,facultative anaerobic,NA,"cellobiose, galactose, glucose, lactose, maltose, mannitol, melibiose, methyl_beta_D_glucoside, N_acetylglucosamine, raffinose, salicin, sorbitol, sucrose, trehalose","esculin_aesculin_hydrolysis, acetoin"
1304,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,yes,facultative anaerobic,coccus,"cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, methyl_beta_D_glucoside, N_acetylglucosamine, raffinose, salicin, sucrose, trehalose","acid_phosphatase, alkaline_phosphatase, esculin_aesculin_hydrolysis, acetoin"
1305,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sanguinis,yes,facultative anaerobic,NA,"cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, methyl_beta_D_glucoside, N_acetylglucosamine, raffinose, salicin, sorbitol, starch, sucrose, trehalose",NA
176090,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sinensis,yes,facultative anaerobic,NA,"cellobiose, glucose, lactose, maltose, mannose, methyl_beta_D_glucoside, salicin, starch, trehalose",esculin_aesculin_hydrolysis
1310,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,sobrinus,NA,NA,NA,NA,NA
1307,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,suis,yes,facultative anaerobic,NA,"glucose, lactose, maltose, melibiose, raffinose, salicin, suberate, succinate, sucrose, trehalose, sugars_generic","alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis"
1308,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,yes,facultative anaerobic,coccus,"fructose, galactose, glucose, lactose, mannose, melibiose, raffinose, ribose, sucrose","beta_galactosidase, acetoin"
1077464,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,tigurinus,NA,NA,NA,NA,NA
1349,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uberis,yes,facultative anaerobic,NA,"cellobiose, fructose, galactose, glucose, glycogen, lactose, maltose, mannitol, mannose, N_acetylglucosamine, ribose, salicin, sorbitol, starch, sucrose, trehalose","alkaline_phosphatase, esculin_aesculin_hydrolysis, acetoin"
149016,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,urinalis,yes,obligate aerobic,coccus,"glucose, lactose, maltose, ribose, sucrose, trehalose","acid_phosphatase, alkaline_phosphatase, esculin_aesculin_hydrolysis, acetoin, hydrogen_sulfide_synthesis"
1343,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,vestibularis,yes,facultative anaerobic,NA,"fructose, galactose, glucose, lactose, maltose, mannose, N_acetylglucosamine, salicin, sucrose","urease, beta_galactosidase"
1888,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,albus,yes,NA,spiral,NA,NA
68570,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,albulus,yes,obligate aerobic,NA,"fructose, glucose, mannitol, xylose",catalase
1888,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,albus,NA,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, xylose",catalase
1894,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,aureofaciens,NA,facultative anaerobic,NA,"arabinose, fructose, glucose, sucrose, xylose",NA
33903,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,avermitilis,yes,obligate aerobic,NA,"arabinose, dextrin, fructose, glucose, maltose, mannose, rhamnose, xylose, yeast_extract","catalase, gelatinase"
1901,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,clavuligerus,NA,obligate aerobic,NA,maltose,catalase
1902,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,coelicolor,NA,NA,NA,"arabinose, fructose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose",NA
42684,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,collinus,yes,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose",catalase
1904,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,cyaneus,yes,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose",catalase
68202,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,fulvissimus,NA,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, yeast_extract",catalase
67581,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,ghanaensis,yes,obligate aerobic,NA,NA,catalase
1911,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,griseus,yes,obligate aerobic,NA,"fructose, glucose, mannitol, xylose",catalase
310781,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,guanduensis,yes,aerobic,NA,"adipate, arabinose, cellobiose, fructose, galactose, glucose, lactose, mannitol, mannose, myo_inositol, phenylalanine, raffinose, rhamnose, salicin, sucrose, trehalose, xylose, yeast_extract",NA
1912,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,hygroscopicus,yes,obligate aerobic,NA,"fructose, glucose, mannitol, rhamnose",catalase
68225,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,kunmingensis,yes,aerobic,NA,"cellobiose, fructose, galactose, glucose, glycerol, lactose, maltose, mannitol, mannose, melibiose, myo_inositol, N_acetylglucosamine, raffinose, rhamnose, salicin, sucrose, trehalose, xylose","esculin_aesculin_hydrolysis, phosphatase"
39478,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,laurentii,yes,obligate aerobic,NA,"galactose, glucose, lactose, melibiose, sucrose, xylose, yeast_extract",catalase
193462,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,niveus,NA,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose",NA
310782,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,paucisporeus,NA,NA,NA,NA,NA
1923,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,phaeochromogenes,NA,obligate aerobic,spiral,"arabinose, fructose, glucose, mannitol, rhamnose, sucrose, xylose",NA
1169025,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,pratensis,yes,obligate aerobic,NA,"arabinose, cellobiose, fructose, fucose, glucose, lactose, maltose, mannitol, mannose, raffinose, rhamnose, ribose, xylose, yeast_extract",catalase
1226757,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,rapamycinicus,NA,NA,spiral,"dextrin, glucose, glycerol, lactose, maltose, mannitol, mannose, raffinose, rhamnose, ribose, starch, sucrose, trehalose, xylose","gelatinase, esculin_aesculin_hydrolysis"
285450,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,roseochromogenus,NA,NA,NA,NA,NA
310780,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,rubidus,yes,aerobic,NA,"arginine, cellobiose, citrate, fructose, galactose, glucose, glycerol, lactose, mannitol, mannose, phenethylamine, raffinose, salicin, sucrose, thymidine, xylose, yeast_extract","catalase, esculin_aesculin_hydrolysis"
1930,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,scabiei,yes,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, rhamnose, salicin, sucrose, xylose, yeast_extract",catalase
1930,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,scabies,NA,NA,spiral,"arabinose, carnitine, fructose, glucose, mannitol, raffinose, rhamnose, sucrose",NA
1930,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,streptomyces scabies,yes,obligate aerobic,NA,"acetate, adipate, adonitol, alanine, alaninamide, arabinose, arabitol, asparagine, aspartate, butanol, caprate, carnitine, cellobiose, citrate, dextrin, formate, galactonate, galactose, galacturonate, gamma_aminobutyrate, gelatin, glucuronamide, glutamate, glycerol, glycine, glycogen, histidine, hydroxl_proline, inosine, lactose, leucine, limonene, malate, malonate, mannose, methyl_pyruvate, methyl_beta_D_glucoside, ornithine, phenethylamine, phenylacetate, phenylalanine, proline, propionate, pyruvate, raffinose, rhamnose, ribose, salicin, serine, sorbitol, starch, succinate, sucrose, threonine, thymidine, trehalose, trisodium_citrate, tryptophan, Tween_20, Tween_40, Tween_60, Tween_80, uridine, valerate, xylitol, xylose, 2_aminethanol, 2_3_butanediol, 3_hydroxybenzoate, 3_hydroxybutyrate, 4_hydroxybenzoate, sugars_generic","catalase, oxidase, urease, acid_phosphatase, gelatinase, tellurite_reductase, arylsulfatase, DNA_degradation, methane_synthesis, hydrogen_sulfide_synthesis, limonene_synthesis"
54571,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,venezuelae,yes,obligate aerobic,NA,"acetate, arabinose, cellobiose, citrate, dextrin, formate, fructose, galactose, glucose, glycerol, lactose, malate, maltose, mannose, raffinose, rhamnose, ribose, salicin, sorbitol, starch, succinate, sucrose, xylose, yeast_extract","catalase, gelatinase, hydrogen_sulfide_synthesis"
362257,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,vietnamensis,yes,obligate aerobic,NA,"arabinose, fructose, galactose, glucose, melibiose, raffinose, sucrose, xylose, yeast_extract","catalase, hydrogen_sulfide_synthesis"
68280,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,violaceusniger,NA,obligate aerobic,NA,"arabinose, fructose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose, yeast_extract",catalase
310779,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,yanglinensis,yes,aerobic,NA,"arabinose, cellobiose, fructose, galactose, glucose, glycerol, lactose, mannitol, mannose, raffinose, rhamnose, salicin, sorbitol, sucrose, trehalose","catalase, esculin_aesculin_hydrolysis"
155177,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,yatensis,yes,aerobic,NA,"butanol, caprate, carnitine, cellobiose, dextrin, ethanol, formate, fructose, fucose, galactose, glucose, lactose, mannitol, mannose, melibiose, phenethylamine, phenylacetate, phenylalanine, proline, propionate, putrescine, pyruvate, pyruvic_acid_methyl_ester, quinic_acid, raffinose, rhamnose, ribose, salicin, serine, sorbitol, starch, suberate, succinate, trehalose, xylose, sugars_generic","urease, gelatinase, esculin_aesculin_hydrolysis, hydrogen_sulfide_synthesis"
2001,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,roseum,NA,obligate aerobic,NA,"adonitol, arabinose, dextrin, glycerol, mannitol, mannose, sucrose, trehalose, xylose, yeast_extract","gelatinase, esculin_aesculin_hydrolysis, elastin_degradation"
214851,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,variabile,yes,obligate anaerobic,NA,"cellobiose, fructose, fucose, galactose, glucose, lactose, maltose, melibiose, rhamnose, salicin, sucrose, trehalose","alpha_galactosidase, beta_galactosidase, esculin_aesculin_hydrolysis"
626938,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,hippei,yes,obligate anaerobic,NA,"arabinose, glucose, maltose, xylose",acid_phosphatase
83769,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinimonas,amylolytica,no,obligate anaerobic,NA,"dextrin, glucose, maltose, starch, succinate",NA
421000,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,donghicola,yes,obligate aerobic,NA,NA,NA
53633,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,acidophilus,yes,facultative anaerobic,NA,"fructose, glucose, ribose, sucrose, yeast_extract",NA
338644,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,thermotolerans,yes,obligate aerobic,bacillus,"fructose, glucose, sucrose, yeast_extract",NA
649841,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sulfuricella,denitrificans,no,obligate anaerobic,NA,NA,oxidase
148813,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,kujiense,no,facultative anaerobic,bacillus,NA,oxidase
309806,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,azorense,no,microaerophilic,NA,"citrate, formate, fructose, glucose, lactose, maltose, mannose, propionate, sorbitol, starch, succinate, yeast_extract",NA
202747,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,autotrophica,no,obligate aerobic,bacillus,NA,NA
39766,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurimonas,denitrificans,yes,facultative anaerobic,bacillus,yeast_extract,NA
44674,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,barnesii,no,microaerophilic,NA,acetate,oxidase
65553,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Sulfurospirillum,deleyianum,no,facultative anaerobic,NA,"acetate, malate",oxidase
437898,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,parvirubra,yes,obligate anaerobic,NA,NA,NA
40545,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,wadsworthensis,NA,facultative anaerobic,NA,NA,NA
2734,Bacteria,Firmicutes,Clostridia,Clostridiales,Symbiobacteriaceae,Symbiobacterium,thermophilum,yes,microaerophilic,NA,tryptophan,"catalase, indole_synthesis"
32046,Bacteria,Cyanobacteria,NA,Synechococcales,Synechococcaceae,Synechococcus,elongatus,NA,NA,NA,NA,NA
119484,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,fumaroxidans,yes,obligate anaerobic,NA,"aspartate, malate, pyruvate",NA
51197,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Syntrophobotulus,glycolicus,yes,obligate anaerobic,bacillus,glycogen,NA
863,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,wolfei,no,obligate anaerobic,NA,"valerate, yeast_extract",NA
86170,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophothermus,lipocalidus,no,obligate anaerobic,bacillus,NA,NA
316277,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,aciditrophicus,yes,obligate anaerobic,NA,NA,"catalase, oxidase, methane_synthesis"
28112,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,forsythia,yes,obligate anaerobic,NA,NA,"esculin_aesculin_hydrolysis, trypsin"
53336,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,citrea,yes,facultative anaerobic,NA,"arabinose, asparagine, aspartate, citrate, dextrin, formate, fructose, fucose, galactose, glucose, glycerol, lactose, malate, maltose, mannitol, mannose, methyl_pyruvate, succinate, trehalose, 5_ketogluconate",catalase
